Diagnosis,Treatment,70,80,90,
d5,Plat400+,0.0027170448927016436,0.06150802835549417,0.14886378474047218,
d6,PlatNone,0.991331879735543,0.5932378887286489,0.19260469199138033,
d6,Plat<400,0.007834936947954306,0.20695395478997472,0.35266210299355155,
d6,Plat400+,0.01774679826158271,0.2329882818783034,0.48458039668016606,
d7,PlatNone,1.0,0.8322704445881584,0.7399730591014965,
d7,Plat<400,0.0,0.05018423092178416,0.09142919610487542,
d7,Plat400+,0.010797818077615293,0.14353355717324282,0.18936666374904393,
d8,PlatNone,0.9913674765532665,0.8292640205484617,0.945380943502237,
d8,Plat<400,0.007860185233526142,0.13141824426134766,0.0433767110285826,
d8,Plat400+,0.00237224052279075,0.05147112248243339,0.019550589878145938,
d9,PlatNone,0.9855290994107645,0.9287168673309417,0.9751599931719862,
d9,Plat<400,0.020079320212205185,0.04056804807319501,0.0067684263169482915,
d9,Plat400+,0.005608419622969676,0.04067144143623615,0.02592772036647424,
d10,PlatNone,0.8891670127790456,0.3521559837758949,0.16555917419584076,
d10,Plat<400,0.05034397622699954,0.17719372723706522,0.2819862131739225,
d10,Plat400+,0.07924670179796504,0.5082054650515067,0.5762815048729258,
d11,PlatNone,0.9419925809297645,0.8869876615685651,0.9394174406555879,
d11,Plat<400,0.05800741907023545,0.11468767681063315,0.017194434616358778,
d11,Plat400+,0.0,0.042659160734500316,0.04338812472805349,
d12,PlatNone,1.0,0.9813537716473523,0.9281094815884942,
d12,Plat<400,0.0,0.007746131619501615,0.018110076491539534,
d12,Plat400+,0.0,0.014051945327125571,0.059499787309527784,
d13,PlatNone,0.9709887505642285,0.742624161665032,0.4987533447115333,
d13,Plat<400,0.023275266936443693,0.11988197232616636,0.16680676102014183,
d13,Plat400+,0.01551412653362076,0.15763993726189796,0.3574649059417002,
-1,ChestNone,0.25872831088376497,0.46968048967667253,0.6612100219828444,
-1,Chest<10,0.4343893034188431,0.3230376943482143,0.17407866962462037,
-1,Chest10_19,0.04733955969389658,0.06660429226165852,0.062282121541705635,
-1,Chest20_29,0.07147633781941808,0.04850256207100157,0.05544573868729469,
-1,Chest30+,0.1973178764022769,0.10031621590460182,0.052391457898912835,
g0,ChestNone,0.2773519926814881,0.33733689363268216,0.5271218329646573,
g0,Chest<10,0.5097986724459487,0.39507770670973885,0.23155984307041638,
g0,Chest10_19,0.005633965432859639,0.0070132129148583085,0.006525733777720102,
g0,Chest20_29,0.05593359364981391,0.07121087855671,0.08859103350603768,
g0,Chest30+,0.18826061615814285,0.2082165827669468,0.16036612443712536,
g1,ChestNone,0.5947871622593595,0.7060753746550399,0.7548754615703532,
g1,Chest<10,0.25123730344135076,0.20062006504610497,0.13606960677596522,
g1,Chest10_19,0.08687210404641364,0.025660254241349552,0.05452734882904323,
g1,Chest20_29,0.01756144892992316,0.0044802227077142065,0.004726772692456032,
g1,Chest30+,0.07578137728631146,0.08001592525369165,0.06672613521279826,
g2,ChestNone,0.3839064483144065,0.35417666193100633,0.31512785190547493,
g2,Chest<10,0.5290615901986215,0.5625283000645932,0.6073825324247466,
g2,Chest10_19,0.01716216740306191,0.02402696538657384,0.049065151138188795,
g2,Chest20_29,0.0058934731367965235,0.004797859641629223,0.008511613063539366,
g2,Chest30+,0.0936177933827421,0.07987781317976755,0.05455837881647801,
g3,ChestNone,0.3270929015199946,0.6037875389434547,0.6335982540535284,
g3,Chest<10,0.45154931362157336,0.24138004989303516,0.21845628646347715,
g3,Chest10_19,0.10466682373526716,0.11374940367269727,0.11684523064799414,
g3,Chest20_29,0.07228671265201313,0.042121892092789534,0.031822175750649405,
g3,Chest30+,0.06642671603227425,0.015303010093085313,0.012136860900520453,
g4,ChestNone,0.21643607296796227,0.5255564143383793,0.7794845925450635,
g4,Chest<10,0.6248259512920958,0.3874760944948861,0.14399737297699658,
g4,Chest10_19,0.06529253904790581,0.08990673150011068,0.081151976471762,
g4,Chest20_29,0.10170283425890987,0.009177036774395733,0.0019821119394615046,
g4,Chest30+,0.008370603376670071,0.003174575106920511,9.226413698574103E-4,
g5,ChestNone,0.10148727596591907,0.3024901753316085,0.5265011189857809,
g5,Chest<10,0.19629813205926883,0.15781602914803688,0.0883710942474747,
g5,Chest10_19,0.01572948650939168,0.06681869378281527,0.034996658697817144,
g5,Chest20_29,0.09684930608214092,0.16723494971399255,0.24681425656511533,
g5,Chest30+,0.6069273560939353,0.321821179428489,0.11911427686990957,
d0,ChestNone,0.1821459215099049,0.5182703683028812,0.7906183802182082,
d0,Chest<10,0.660756149569114,0.40791372164368106,0.15490698917032902,
d0,Chest10_19,0.0601435439506456,0.0754682438046456,0.05983421130731389,
d0,Chest20_29,0.10644687462779116,0.006504064088136707,0.0016001174242866371,
d0,Chest30+,0.008787766221912508,0.0033060981484145575,0.0010310556003969538,
d1,ChestNone,0.573812520836065,0.6408469821173167,0.746788679209292,
d1,Chest<10,0.35216071713342434,0.2189121024701748,0.050163896374024845,
d1,Chest10_19,0.11461424377665279,0.16963951554310147,0.20624271943729022,
d1,Chest20_29,0.008188595153616335,0.006603257749499463,0.006936028990955639,
d1,Chest30+,0.0075580303782845585,0.006332611519277049,0.0,
d2,ChestNone,0.4599301483407939,0.5033317008382218,0.5203993020675365,
d2,Chest<10,0.30519359504606736,0.315041576864575,0.06932173543901952,
d2,Chest10_19,0.15437177378684286,0.3797630498775463,0.46509596789091506,
d2,Chest20_29,0.17303119791282898,0.13878373687579978,0.0,
d2,Chest30+,0.0,0.0,0.0,
d3,ChestNone,0.055219062316006394,0.1376923228816882,0.24828228811444208,
d3,Chest<10,0.09171995285325842,0.07566428978366789,0.08615536164674444,
d3,Chest10_19,0.006653581314681393,0.03227557815892949,0.03582530138466967,
d3,Chest20_29,0.08460834640991369,0.24502118670594653,0.45256508201108375,
d3,Chest30+,0.779318855465737,0.530672782784309,0.20379463841766993,
d4,ChestNone,0.21542801134322748,0.5240641326367852,0.8594160938394604,
d4,Chest<10,0.4501821276550052,0.2695635936899186,0.093711330770751,
d4,Chest10_19,0.039242905802773134,0.11472332353610588,0.03629700782922288,
d4,Chest20_29,0.13124680024477473,0.06692000796198959,0.0031586995571652736,
d4,Chest30+,0.20500644845672794,0.0475935778990327,0.02070724790498555,
d5,ChestNone,0.34463928496003865,0.46221495421873454,0.7220825540593209,
d5,Chest<10,0.6465346776046392,0.5194005438538076,0.2662011428222925,
d5,Chest10_19,0.0,0.0,0.0,
d5,Chest20_29,0.0069221152023638014,0.008571983155384771,0.0023018075588134186,
d5,Chest30+,0.03890662838941195,0.03006045795080488,0.021972776398667786,
d6,ChestNone,0.0398138513657796,0.05456057977124075,0.1101221839701675,
d6,Chest<10,0.061783808569137164,0.04434061805795051,0.040748932238974,
d6,Chest10_19,0.029808745602175193,0.02390417708381011,0.025471482468994916,
d6,Chest20_29,0.2092960168395381,0.21890592068040196,0.33148423314080283,
d6,Chest30+,0.746064075057505,0.6998038312146081,0.5288445448448619,
d7,ChestNone,0.31081518598822694,0.2882150608925851,0.5217189501965042,
d7,Chest<10,0.4928774703420171,0.44395973526094556,0.4094522920561134,
d7,Chest10_19,0.0,0.013984841572167452,0.0,
d7,Chest20_29,0.12414229945174608,0.10815484938295064,0.01734885562263136,
d7,Chest30+,0.19278417592168598,0.19360755957216286,0.07964695583217243,
d8,ChestNone,0.3839064483144065,0.35417666193100633,0.31512785190547493,
d8,Chest<10,0.5290615901986215,0.5625283000645932,0.6073825324247466,
d8,Chest10_19,0.01716216740306191,0.02402696538657384,0.049065151138188795,
d8,Chest20_29,0.0058934731367965235,0.004797859641629223,0.008511613063539366,
d8,Chest30+,0.0936177933827421,0.07987781317976755,0.05455837881647801,
d9,ChestNone,0.14375333243323538,0.31589530324264165,0.4922509969617051,
d9,Chest<10,0.5652236453844838,0.457473351586691,0.2674253233068014,
d9,Chest10_19,0.14395315902433653,0.07007597404562914,0.1372960004004433,
d9,Chest20_29,0.03921764182064893,0.007766468819292629,0.013114557667695901,
d9,Chest30+,0.1701664168538229,0.19216275362587,0.13641580421032906,
d10,ChestNone,0.838305234655815,0.9424864647626124,0.9628093914037794,
d10,Chest<10,0.08312876257405721,0.05007577161070881,0.023828658796635083,
d10,Chest10_19,0.0637311965993814,0.002958047732537428,0.006579018335157884,
d10,Chest20_29,0.0062703733948375,0.0027709970076352447,0.0,
d10,Chest30+,0.0252214894205359,0.01330956475857723,0.012284456908973573,
d11,ChestNone,0.841296088803778,0.7051316544720068,0.4049013097547864,
d11,Chest<10,0.14803777531850237,0.18986329701600752,0.4015239453699368,
d11,Chest10_19,0.0,0.0,0.018746111674039157,
d11,Chest20_29,0.0,0.0,0.0,
d11,Chest30+,0.10534870226275138,0.10500504851198574,0.17482863320123765,
d12,ChestNone,0.2569856336184475,0.522617403137964,0.5454562171748251,
d12,Chest<10,0.5556553141504365,0.2920561921227326,0.27718877806317543,
d12,Chest10_19,0.11751577130763327,0.15632764692965706,0.1690326138277504,
d12,Chest20_29,0.05402551739514771,0.03802019279539221,0.0183714411651996,
d12,Chest30+,0.046219177792768185,0.011459819790268177,0.01207979603808957,
d13,ChestNone,0.4142137717984422,0.7147123853914998,0.7236354169691289,
d13,Chest<10,0.3341185931116384,0.17887430453120734,0.16338497359232296,
d13,Chest10_19,0.0937743384134664,0.06121946264788062,0.06680876172039278,
d13,Chest20_29,0.09779650261397504,0.049617091750209695,0.047275417907711524,
d13,Chest30+,0.09298355765509737,0.022072738822827957,0.012498694766435878,
-1,HeartNone,0.26004445104508617,0.4709021048723141,0.6639851311193432,
-1,Heart<5,0.44279535621470284,0.32585430462619097,0.17784159739214123,
-1,Heart5_14,0.07011498530010808,0.07451947625835413,0.07247282131937564,
-1,Heart15_34,0.12121100214332486,0.09404169673608358,0.08285885995861124,
-1,Heart35+,0.11528244935076082,0.04289834836751693,0.0093637670833899,
g0,HeartNone,0.280044887711763,0.34018645022165733,0.5301897792098481,
g0,Heart<5,0.509200926296037,0.4047403166618451,0.23569529276869372,
g0,Heart5_14,0.04375524544683138,0.020737738690642514,0.028348283427225607,
g0,Heart15_34,0.19894793444861666,0.2513814846173239,0.2166762755142347,
g0,Heart35+,0.0021275257979001877,8.65900703039048E-4,0.0036116179771439843,
g1,HeartNone,0.5947871622593595,0.7060753746550399,0.7642872206211446,
g1,Heart<5,0.26109675977459096,0.21695612600103378,0.13972934110518,
g1,Heart5_14,0.046787049501374786,0.03000718252428583,0.056025192788869756,
g1,Heart15_34,0.11683731277258547,0.05820063585369915,0.06047596535487117,
g1,Heart35+,0.0016152508135820153,0.005954953448360869,0.004469249047156259,
g2,HeartNone,0.38943841054937917,0.3611556960719618,0.3236946947995226,
g2,Heart<5,0.5598298006344702,0.5800721673299906,0.6181687313708747,
g2,Heart5_14,0.020721648539728698,0.03160657857657609,0.05170733919804483,
g2,Heart15_34,0.047350608071787384,0.050444216392026855,0.04325369628444391,
g2,Heart35+,0.010153121284955796,0.003787708290694455,0.0025238773691181778,
g3,HeartNone,0.3277760138927732,0.607336491174745,0.6373924597029083,
g3,Heart<5,0.46312111440829473,0.23235636372257196,0.21052989180244153,
g3,Heart5_14,0.09341845547791805,0.1357092263928594,0.1361813198817483,
g3,Heart15_34,0.1336899958221999,0.04035769415975918,0.03094812918564386,
g3,Heart35+,0.0023109744036728494,0.0,0.0,
g4,HeartNone,0.21749158451453654,0.5257337135096611,0.780768892604874,
g4,Heart<5,0.6189606755222236,0.38186628568337355,0.1426151332000768,
g4,Heart5_14,0.11430052463490599,0.0916087862650005,0.08018736229030507,
g4,Heart15_34,0.06513073958183821,0.016358986912298198,0.005208139991822859,
g4,Heart35+,4.766397703441668E-4,0.0,0.0,
g5,HeartNone,0.10231135502970018,0.3021071127574771,0.53202943905884,
g5,Heart<5,0.2145388503670952,0.1736803976157339,0.12082517538893243,
g5,Heart5_14,0.05195477421141416,0.07553714896230801,0.06611144854694972,
g5,Heart15_34,0.19269131421503524,0.22238181924604303,0.24027137207033827,
g5,Heart35+,0.45949382411666284,0.24432882652538607,0.06137891178574334,
d0,HeartNone,0.18306054812901335,0.5187978509885344,0.7917373717557635,
d0,Heart<5,0.6571673914214244,0.4040531295055147,0.15414498245902084,
d0,Heart5_14,0.10732481675186631,0.07558583582750436,0.05940982785670788,
d0,Heart15_34,0.06912620541279087,0.014210551930887893,0.0043178382615502164,
d0,Heart35+,5.319842527827882E-4,0.0,0.0,
d1,HeartNone,0.573812520836065,0.6381333673907934,0.7512563422007469,
d1,Heart<5,0.31208428995199256,0.20537850321432313,0.043514893170175366,
d1,Heart5_14,0.15586172264552017,0.17295290832452664,0.2123653706717478,
d1,Heart15_34,0.008188595153616335,0.025682317241687205,0.012007787675764329,
d1,Heart35+,0.0,0.0,0.0,
d2,HeartNone,0.4599301483407939,0.5033317008382217,0.5307372401716509,
d2,Heart<5,0.2910085014574824,0.2757137059542603,0.07002705190889127,
d2,Heart5_14,0.23505904499120508,0.4316178278596993,0.43556131259647857,
d2,Heart15_34,0.07975277133022139,0.11933471201940596,0.029766365792079263,
d2,Heart35+,0.0,0.0,0.0,
d3,HeartNone,0.05561873963941404,0.13739175535284986,0.2552100461290946,
d3,Heart<5,0.10326960830160647,0.09666904324191339,0.1478785406659692,
d3,Heart5_14,0.030821800671822636,0.048702950715815624,0.08911275197187374,
d3,Heart15_34,0.20682807087543503,0.3291991175315896,0.4315492838912608,
d3,Heart35+,0.6259916502773619,0.41358948947770957,0.11107849978997901,
d4,HeartNone,0.21743526399348428,0.523831632967447,0.8640285281378429,
d4,Heart<5,0.48396931710299734,0.27846478417906273,0.09234778510327017,
d4,Heart5_14,0.1051162502595743,0.11388648019953176,0.0416088108874107,
d4,Heart15_34,0.16699964396458747,0.08449594172274781,0.016482569443746112,
d4,Heart35+,0.06898554181650215,0.021485930410070377,0.0025233481592550062,
d5,HeartNone,0.34616009035965833,0.4658796695405704,0.7246135490103229,
d5,Heart<5,0.650253703903916,0.5223340678042531,0.263816554623341,
d5,Heart5_14,0.010035339823772617,0.0011877258800584592,0.0036169426612405464,
d5,Heart15_34,0.025652377458738468,0.030622993350247242,0.021289796711188334,
d5,Heart35+,0.0031447619301004153,0.0,0.0014004168392594285,
d6,HeartNone,0.039813851365779585,0.054560579771240784,0.1128507234787633,
d6,Heart<5,0.06178380856913713,0.07622956846375048,0.06659003290660884,
d6,Heart5_14,0.11512074932158174,0.059747914151898146,0.09184519964745094,
d6,Heart15_34,0.8378003024997227,0.8396330015843809,0.7522653544548286,
d6,Heart35+,0.0,0.0037455142986341844,0.009614388000121214,
d7,HeartNone,0.3265556859421052,0.2926176216994793,0.5294428953447389,
d7,Heart<5,0.47276686446042665,0.4454221075018267,0.4065801182014194,
d7,Heart5_14,0.13847430355058876,0.04537639250266831,0.020280370872998738,
d7,Heart15_34,0.19899158561398883,0.2632266308784664,0.07718031431751597,
d7,Heart35+,0.0,0.0,0.002111016568732182,
d8,HeartNone,0.38943841054937917,0.3611556960719618,0.3236946947995226,
d8,Heart<5,0.5598298006344702,0.5800721673299906,0.6181687313708747,
d8,Heart5_14,0.020721648539728698,0.03160657857657609,0.05170733919804483,
d8,Heart15_34,0.047350608071787384,0.050444216392026855,0.04325369628444391,
d8,Heart35+,0.010153121284955796,0.003787708290694455,0.0025238773691181778,
d9,HeartNone,0.14375333243323538,0.3158953032426417,0.5032858944506458,
d9,Heart<5,0.5934968954284506,0.4930066853764406,0.2856940519944102,
d9,Heart5_14,0.08772581682514564,0.0684179104666491,0.14611818078438268,
d9,Heart15_34,0.21940454804504753,0.14701193126534706,0.12024447548881266,
d9,Heart35+,0.004614451404182242,0.016413484248004654,0.012400051403735,
d10,HeartNone,0.838305234655815,0.9424864647626124,0.9719743118062191,
d10,Heart<5,0.08312876257405721,0.05239217529426971,0.016075431382869612,
d10,Heart5_14,0.02970293734973509,0.00776655077191386,0.0035017695729933625,
d10,Heart15_34,0.06555591718014465,0.0059976073107377076,0.016367185953869077,
d10,Heart35+,0.0,0.0,0.0,
d11,HeartNone,0.841296088803778,0.7051316544720068,0.42723157979542065,
d11,Heart<5,0.14803777531850237,0.22652984024573727,0.43897646040480265,
d11,Heart5_14,0.0,0.03436041131909895,0.018746111674039157,
d11,Heart15_34,0.10534870226275138,0.03397809396315709,0.15970638820700606,
d11,Heart35+,0.0,0.0,0.0,
d12,HeartNone,0.2584213227831227,0.5239993462402499,0.5465563433494364,
d12,Heart<5,0.5492977193073915,0.2869309613186055,0.2775139539201829,
d12,Heart5_14,0.09923414972948993,0.17272272627138419,0.1755139262647809,
d12,Heart15_34,0.12136994766590609,0.03580705779681649,0.024406798924615,
d12,Heart35+,0.0,0.0,0.0,
d13,HeartNone,0.4142137717984421,0.7230660734179021,0.7310324986912872,
d13,Heart<5,0.3657601466289089,0.1639131020754927,0.14762869179041704,
d13,Heart5_14,0.09110583963925256,0.09156167773453072,0.09985581711295313,
d13,Heart15_34,0.152291439981813,0.04843578167067479,0.03874538613750246,
d13,Heart35+,0.005043074518527731,0.0,0.0,
-1,CRTNone,0.25760085445392233,0.4699015706132091,0.661676859510888,
-1,CRT<20,0.44099696261557875,0.35828390179508146,0.2219256874670867,
-1,CRT20_29,0.1845457231224049,0.05449479334773303,0.02557873164454614,
-1,CRT30_49,0.05065011835176872,0.03144494831496326,0.013872012378434783,
-1,CRT50+,0.07550406935495561,0.09314021065014431,0.0821276582847569,
g0,CRTNone,0.2786312272341278,0.33976029017828013,0.5311383689725779,
g0,CRT<20,0.045212481084168414,0.026638309601130793,0.02541144658512316,
g0,CRT20_29,0.004150684747733638,0.003562111841037788,0.0029214923430160838,
g0,CRT30_49,0.1830906260098131,0.07755723084265985,0.025018121927198617,
g0,CRT50+,0.5263783587655015,0.5697378302792565,0.4279353527712909,
g1,CRTNone,0.5854727292078263,0.7050498433476405,0.7572178103451078,
g1,CRT<20,0.40313738183599374,0.28491366711073346,0.2249119918494504,
g1,CRT20_29,0.004810762270998865,0.0,0.0016350481873602543,
g1,CRT30_49,0.010610359452873247,0.0152897270909527,0.015667211660702063,
g1,CRT50+,0.015060154221803351,0.006164526973388416,0.013389537959686148,
g2,CRTNone,0.3811540648489494,0.35333281828800245,0.3164035291683838,
g2,CRT<20,0.4531140431925346,0.4634658349380942,0.4515303249150876,
g2,CRT20_29,0.01022607336958379,0.013428010309551017,0.01989064546480836,
g2,CRT30_49,0.050190129030716873,0.10487683321744327,0.10056157877061192,
g2,CRT50+,0.13582968855752953,0.09269973573546902,0.15279157111305736,
g3,CRTNone,0.32656508172203813,0.6037875389434549,0.6339640231785015,
g3,CRT<20,0.667592318310548,0.3834023216144448,0.35601237746221737,
g3,CRT20_29,0.009462541206934093,0.0060153345074807196,0.014323109670177912,
g3,CRT30_49,0.00406218475867958,0.013239896859466182,0.004805294232138051,
g3,CRT50+,0.0065453175422088795,0.0068080852523943565,0.0011295217845984586,
g4,CRTNone,0.21683503512517682,0.5257309029531876,0.7785559882385226,
g4,CRT<20,0.1935803265184179,0.3512435981102735,0.171696425672078,
g4,CRT20_29,0.5435816849014767,0.11472760632397253,0.04818517238103098,
g4,CRT30_49,0.05965321085487065,0.021469068456863447,0.009088803520885817,
g4,CRT50+,0.004332167949137797,2.663373532657952E-4,0.0,
g5,CRTNone,0.10056555837362599,0.30246711547478616,0.5259237685776663,
g5,CRT<20,0.8118492496414419,0.6463942252278568,0.46737318390099086,
g5,CRT20_29,0.06486266162709492,0.04321922248245932,0.007048186260573171,
g5,CRT30_49,0.02918541862311393,0.014687738246967754,0.0077333741389234364,
g5,CRT50+,0.004794399584477872,0.003689876359295034,0.00213411581166416,
d0,CRTNone,0.18232776425732503,0.5183872486987655,0.789649887145266,
d0,CRT<20,0.19277354906012906,0.35234570969946516,0.15835622879216407,
d0,CRT20_29,0.5776134859232639,0.11838773399228995,0.050846062015015306,
d0,CRT30_49,0.06185361186615255,0.022409379588002248,0.00931606320759932,
d0,CRT50+,0.004835192681650344,2.9954887148364497E-4,0.0,
d1,CRTNone,0.573812520836065,0.6408469821173166,0.746788679209292,
d1,CRT<20,0.2076073914725505,0.30757863694867227,0.23433794418000464,
d1,CRT20_29,0.2323120532448069,0.07104789110243304,0.027211105407226804,
d1,CRT30_49,0.0574963352911178,0.019883979758006074,0.004451614296783782,
d1,CRT50+,0.0,0.0,0.0,
d2,CRTNone,0.45993014834079393,0.5033317008382217,0.5203993020675364,
d2,CRT<20,0.2402197457883564,0.5168618638685039,0.4685550378344435,
d2,CRT20_29,0.33066599103918903,0.19913606003566864,0.04232968835747179,
d2,CRT30_49,0.04824156156528006,0.027951928618657366,0.023414145246944993,
d2,CRT50+,0.0,0.0,0.0,
d3,CRTNone,0.05388819842163416,0.13756205669648275,0.248282288114442,
d3,CRT<20,0.9297304699389286,0.8654173841793572,0.7616412752180729,
d3,CRT20_29,0.006060049152552074,0.003025987278645623,0.0041520564564782965,
d3,CRT30_49,0.016291947795460365,0.0037775600458613886,0.0,
d3,CRT50+,0.0,0.0,0.0,
d4,CRTNone,0.21446290765655765,0.5240641326367849,0.8581550298424793,
d4,CRT<20,0.5351975004274467,0.36015949016150184,0.12213865217980971,
d4,CRT20_29,0.2061386190001164,0.09632939648518991,0.01086558819665229,
d4,CRT30_49,0.06249731604757226,0.030637893934311246,0.01689143986860426,
d4,CRT50+,0.016134651990479722,0.008571034150452624,0.004661392072565757,
d5,CRTNone,0.34463928496003854,0.4658815485979497,0.725861386794552,
d5,CRT<20,0.042403475531606345,0.021486731586199747,0.017571256867271116,
d5,CRT20_29,0.0,0.002975378752617231,0.002654872386315196,
d5,CRT30_49,0.16679166290222225,0.07136487906662908,0.02064365142412482,
d5,CRT50+,0.49108806297307367,0.46190213829799354,0.2471117781311282,
d6,CRTNone,0.039813851365779605,0.05456057977124078,0.11338774014007777,
d6,CRT<20,0.018230870255631828,0.0280061440173339,0.043738869186111334,
d6,CRT20_29,0.014286685932082707,0.006804760561345796,0.0,
d6,CRT30_49,0.26277776097808886,0.07942443129922437,0.03302128055844436,
d6,CRT50+,0.7254785013890614,0.8672951847352587,0.8365955465056584,
d7,CRTNone,0.32110684098195164,0.28821506089258503,0.5290710536155303,
